chembl_id,pref_name,max_phase,smiles,inchi_key_x,ID,SMILES,drug_status,chembl_smiles,inchi_key_y
CHEMBL312862,DEMECOLCINE,2,CN[C@H]1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,NNJPGOLRFBJNIW-HNNXBMFYSA-N,DB13318,C[NH2+][C@H]1CCc2c(-c3c1cc(=O)c(cc3)OC)c(OC)c(c(c2)OC)OC,Phase 2,CN[C@H]1CCc2cc(OC)c(OC)c(OC)c2-c2ccc(OC)c(=O)cc21,NNJPGOLRFBJNIW-HNNXBMFYSA-N
CHEMBL313006,DALCETRAPIB,3,CCC(CC)CC1(C(=O)Nc2ccccc2SC(=O)C(C)C)CCCCC1,YZQLWPMZQVHJED-UHFFFAOYSA-N,DB12181,CCC(CC1(CCCCC1)C(=O)Nc1ccccc1SC(=O)C(C)C)CC,Phase 3,CCC(CC)CC1(C(=O)Nc2ccccc2SC(=O)C(C)C)CCCCC1,YZQLWPMZQVHJED-UHFFFAOYSA-N
CHEMBL313136,SIMENDAN,2,CC1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,WHXMKTBCFHIYNQ-UHFFFAOYSA-N,DB12286,N#CC(=NNc1ccc(cc1)C1=NN=C(CC1C)O)C#N,Phase 2,CC1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,WHXMKTBCFHIYNQ-UHFFFAOYSA-N
CHEMBL313302,TRIAZIQUONE,2,O=C1C=C(N2CC2)C(=O)C(N2CC2)=C1N1CC1,PXSOHRWMIRDKMP-UHFFFAOYSA-N,DB13304,O=C1C(=C(N2CC2)C(=O)C=C1N1CC1)N1CC1,Phase 2,O=C1C=C(N2CC2)C(=O)C(N2CC2)=C1N1CC1,PXSOHRWMIRDKMP-UHFFFAOYSA-N
CHEMBL3133037,LEQ506,1,Cc1c(Cc2ccccc2)nnc(N2CCN(c3cnc(C(C)(C)O)cn3)[C@H](C)C2)c1C,POERAARDVFVDLO-QGZVFWFLSA-N,DB12857,C[C@@H]1CN(CCN1c1cnc(cn1)C(O)(C)C)c1nnc(c(c1C)C)Cc1ccccc1,Phase 1,Cc1c(Cc2ccccc2)nnc(N2CCN(c3cnc(C(C)(C)O)cn3)[C@H](C)C2)c1C,POERAARDVFVDLO-QGZVFWFLSA-N
CHEMBL3137301,SACUBITRIL,4,CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O,PYNXFZCZUAOOQC-UTKZUKDTSA-N,DB09292,CCOC(=O)[C@@H](C[C@@H](Cc1ccc(cc1)c1ccccc1)NC(=O)CCC(=O)[O-])C,APPROVED - Phase 4,CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(-c2ccccc2)cc1)NC(=O)CCC(=O)O,PYNXFZCZUAOOQC-UTKZUKDTSA-N
CHEMBL3137304,DAGROCORAT,2,Cc1ncccc1NC(=O)c1ccc2c(c1)CC[C@@H]1C[C@@](O)(C(F)(F)F)CC[C@@]21Cc1ccccc1,QJJBNCHSWFGXML-KEKPKEOLSA-N,DB14676,O=C(c1ccc2c(c1)CC[C@H]1[C@]2(CC[C@](C1)(O)C(F)(F)F)Cc1ccccc1)Nc1cccnc1C,Phase 2,Cc1ncccc1NC(=O)c1ccc2c(c1)CC[C@@H]1C[C@@](O)(C(F)(F)F)CC[C@@]21Cc1ccccc1,QJJBNCHSWFGXML-KEKPKEOLSA-N
CHEMBL3137309,VENETOCLAX,4,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,LQBVNQSMGBZMKD-UHFFFAOYSA-N,DB11581,Clc1ccc(cc1)C1=C(CCC(C1)(C)C)C[NH+]1CCN(CC1)c1ccc(c(c1)Oc1cnc2c(c1)cc[nH]2)C(=O)NS(=O)(=O)c1ccc(c(c1)[N+](=O)[O-])NCC1CCOCC1,APPROVED - Phase 4,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,LQBVNQSMGBZMKD-UHFFFAOYSA-N
CHEMBL3137312,DASABUVIR,4,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,NBRBXGKOEOGLOI-UHFFFAOYSA-N,DB09183,COc1c(cc(cc1C(C)(C)C)n1ccc(=O)[nH]c1=O)c1ccc2c(c1)ccc(c2)NS(=O)(=O)C,APPROVED - Phase 4,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,NBRBXGKOEOGLOI-UHFFFAOYSA-N
CHEMBL3137313,AXELOPRAN,2,NC(=O)c1cccc([C@H]2C[C@H]3CC[C@@H](C2)N3CCN(CC2CCCCC2)C(=O)[C@@H](O)CO)c1,ATLYLVPZNWDJBW-KIHHCIJBSA-N,DB12013,OC[C@@H](C(=O)N(CC1CCCCC1)CC[NH+]1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,Phase 2,NC(=O)c1cccc([C@H]2C[C@H]3CC[C@@H](C2)N3CCN(CC2CCCCC2)C(=O)[C@@H](O)CO)c1,ATLYLVPZNWDJBW-KIHHCIJBSA-N
CHEMBL3137316,FOSDAGROCORAT,2,Cc1ncccc1NC(=O)c1ccc2c(c1)CC[C@@H]1C[C@@](OP(=O)(O)O)(C(F)(F)F)CC[C@@]21Cc1ccccc1,BVXLAHSJXXSWFF-KEKPKEOLSA-N,DB12198,O=C(c1ccc2c(c1)CC[C@H]1[C@]2(CC[C@](C1)(OP(=O)([O-])[O-])C(F)(F)F)Cc1ccccc1)Nc1cccnc1C,Phase 2,Cc1ncccc1NC(=O)c1ccc2c(c1)CC[C@@H]1C[C@@](OP(=O)(O)O)(C(F)(F)F)CC[C@@]21Cc1ccccc1,BVXLAHSJXXSWFF-KEKPKEOLSA-N
CHEMBL3137320,TALAZOPARIB,4,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,HWGQMRYQVZSGDQ-HZPDHXFCSA-N,DB11760,Fc1ccc(cc1)[C@H]1Nc2cc(F)cc3c2c([C@@H]1c1ncnn1C)n[nH]c3=O,APPROVED - Phase 4,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,HWGQMRYQVZSGDQ-HZPDHXFCSA-N
CHEMBL3137321,BENZHYDROCODONE,4,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@@H]4[C@@H](C2)N(C)CC[C@@]341,VPMRSLWWUXNYRY-NDOYXKHWSA-N,DB15465,COc1ccc2c3c1O[C@@H]1[C@@]43CC[NH+]([C@H](C2)[C@H]4CC=C1OC(=O)c1ccccc1)C,APPROVED - Phase 4,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@@H]4[C@@H](C2)N(C)CC[C@@]341,VPMRSLWWUXNYRY-NDOYXKHWSA-N
CHEMBL3137322,DIANHYDROGALACTITOL,3,O[C@H]([C@H](O)[C@@H]1CO1)[C@H]1CO1,AAFJXZWCNVJTMK-GUCUJZIJSA-N,DB12873,O[C@H]([C@@H]([C@H]1OC1)O)[C@@H]1OC1,Phase 3,O[C@H]([C@H](O)[C@@H]1CO1)[C@H]1CO1,AAFJXZWCNVJTMK-GUCUJZIJSA-N
CHEMBL3137326,DEUTETRABENAZINE,4,[2H]C([2H])([2H])Oc1cc2c(cc1OC([2H])([2H])[2H])C1CC(=O)C(CC(C)C)CN1CC2,MKJIEFSOBYUXJB-LIJFRPJRSA-N,DB12161,CC(C[C@H]1C[NH+]2CCc3c([C@@H]2CC1=O)cc(c(c3)OC([2H])([2H])[2H])OC([2H])([2H])[2H])C,APPROVED - Phase 4,[2H]C([2H])([2H])Oc1cc2c(cc1OC([2H])([2H])[2H])C1CC(=O)C(CC(C)C)CN1CC2,MKJIEFSOBYUXJB-LIJFRPJRSA-N
CHEMBL3137331,DEFACTINIB,3,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,FWLMVFUGMHIOAA-UHFFFAOYSA-N,DB12282,CNC(=O)c1ccc(cc1)Nc1ncc(c(n1)NCc1nccnc1N(S(=O)(=O)C)C)C(F)(F)F,Phase 3,CNC(=O)c1ccc(Nc2ncc(C(F)(F)F)c(NCc3nccnc3N(C)S(C)(=O)=O)n2)cc1,FWLMVFUGMHIOAA-UHFFFAOYSA-N
CHEMBL3137332,FEVIPIPRANT,3,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1C(F)(F)F,GFPPXZDRVCSVNR-UHFFFAOYSA-N,DB12011,[O-]C(=O)Cc1c(C)n(c2c1cccn2)Cc1ccc(cc1C(F)(F)F)S(=O)(=O)C,Phase 3,Cc1c(CC(=O)O)c2cccnc2n1Cc1ccc(S(C)(=O)=O)cc1C(F)(F)F,GFPPXZDRVCSVNR-UHFFFAOYSA-N
CHEMBL3137336,UPROSERTIB,2,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl,AXTAPYRUEKNRBA-JTQLQIEISA-N,DB11969,[NH3+]C[C@@H](NC(=O)c1oc(c(c1)c1c(Cl)cnn1C)Cl)Cc1ccc(c(c1)F)F,Phase 2,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl,AXTAPYRUEKNRBA-JTQLQIEISA-N
CHEMBL3137744,RIBITOL,2,OC[C@@H](O)[C@@H](O)[C@@H](O)CO,HEBKCHPVOIAQTA-ZXFHETKHSA-N,DB14704,OC[C@H]([C@H]([C@H](CO)O)O)O,Phase 2,OC[C@@H](O)[C@@H](O)[C@@H](O)CO,HEBKCHPVOIAQTA-ZXFHETKHSA-N
CHEMBL313842,ZARDAVERINE,2,COc1cc(-c2ccc(=O)[nH]n2)ccc1OC(F)F,HJMQDJPMQIHLPB-UHFFFAOYSA-N,DB02918,COc1cc(ccc1OC(F)F)c1ccc(=O)[nH]n1,Phase 2,COc1cc(-c2ccc(=O)[nH]n2)ccc1OC(F)F,HJMQDJPMQIHLPB-UHFFFAOYSA-N
CHEMBL3139186,LY2828360,2,Cc1nc(N2CCN(C)CC2)c2nc(-c3ccccc3Cl)n(C3CCOCC3)c2n1,UCMNDPDJRSEZPL-UHFFFAOYSA-N,DB16074,C[NH+]1CCN(CC1)c1nc(C)nc2c1nc(n2C1CCOCC1)c1ccccc1Cl,Phase 2,Cc1nc(N2CCN(C)CC2)c2nc(-c3ccccc3Cl)n(C3CCOCC3)c2n1,UCMNDPDJRSEZPL-UHFFFAOYSA-N
CHEMBL313971,ZUCAPSAICIN,3,COc1cc(CNC(=O)CCCC/C=C\C(C)C)ccc1O,YKPUWZUDDOIDPM-VURMDHGXSA-N,DB09120,COc1cc(CNC(=O)CCCC/C=C\C(C)C)ccc1O,Phase 3,COc1cc(CNC(=O)CCCC/C=C\C(C)C)ccc1O,YKPUWZUDDOIDPM-VURMDHGXSA-N
CHEMBL313972,MASOPROCOL,4,C[C@H](Cc1ccc(O)c(O)c1)[C@@H](C)Cc1ccc(O)c(O)c1,HCZKYJDFEPMADG-TXEJJXNPSA-N,DB00179,C[C@H]([C@@H](Cc1ccc(c(c1)O)O)C)Cc1ccc(c(c1)O)O,APPROVED - Phase 4,C[C@H](Cc1ccc(O)c(O)c1)[C@@H](C)Cc1ccc(O)c(O)c1,HCZKYJDFEPMADG-TXEJJXNPSA-N
CHEMBL314010,BEVANTOLOL,2,COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC,HXLAFSUPPDYFEO-UHFFFAOYSA-N,DB01295,COc1cc(ccc1OC)CC[NH2+]CC(COc1cccc(c1)C)O,Phase 2,COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC,HXLAFSUPPDYFEO-UHFFFAOYSA-N
CHEMBL314437,MEPTAZINOL,2,CCC1(c2cccc(O)c2)CCCCN(C)C1,JLICHNCFTLFZJN-UHFFFAOYSA-N,DB13478,CCC1(CCCC[NH+](C1)C)c1cccc(c1)O,Phase 2,CCC1(c2cccc(O)c2)CCCCN(C)C1,JLICHNCFTLFZJN-UHFFFAOYSA-N
CHEMBL314691,BQ-123,2,CC(C)C[C@@H]1NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC1=O,VYCMAAOURFJIHD-PJNXIOHISA-N,DB12054,CC(C[C@@H]1NC(=O)[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@H](NC(=O)[C@H](NC1=O)Cc1c[nH]c2c1cccc2)CC(=O)[O-])C(C)C)C,Phase 2,CC(C)C[C@@H]1NC(=O)[C@@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](CC(=O)O)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC1=O,VYCMAAOURFJIHD-PJNXIOHISA-N
CHEMBL314854,FINGOLIMOD,4,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,KKGQTZUTZRNORY-UHFFFAOYSA-N,DB08868,CCCCCCCCc1ccc(cc1)CCC(CO)(CO)[NH3+],APPROVED - Phase 4,CCCCCCCCc1ccc(CCC(N)(CO)CO)cc1,KKGQTZUTZRNORY-UHFFFAOYSA-N
CHEMBL315021,FORASARTAN,2,CCCCc1nc(CCCC)n(Cc2ccc(-c3ccccc3-c3nnn[nH]3)nc2)n1,YONOBYIBNBCDSJ-UHFFFAOYSA-N,DB01342,CCCCc1nc(nn1Cc1ccc(nc1)c1ccccc1C1=[N-]NN=N1)CCCC,Phase 2,CCCCc1nc(CCCC)n(Cc2ccc(-c3ccccc3-c3nnn[nH]3)nc2)n1,YONOBYIBNBCDSJ-UHFFFAOYSA-N
CHEMBL31574,FISETIN,2,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,XHEFDIBZLJXQHF-UHFFFAOYSA-N,DB07795,Oc1ccc2c(c1)oc(c(c2=O)O)c1ccc(c(c1)O)O,Phase 2,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12,XHEFDIBZLJXQHF-UHFFFAOYSA-N
CHEMBL315795,CLOMETHIAZOLE,3,Cc1ncsc1CCCl,PCLITLDOTJTVDJ-UHFFFAOYSA-N,DB06470,Cc1ncsc1CCCl,Phase 3,Cc1ncsc1CCCl,PCLITLDOTJTVDJ-UHFFFAOYSA-N
CHEMBL315838,ENCAINIDE,4,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,PJWPNDMDCLXCOM-UHFFFAOYSA-N,DB01228,COc1ccc(cc1)C(=O)Nc1ccccc1CCC1CCCC[NH+]1C,APPROVED - Phase 4,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,PJWPNDMDCLXCOM-UHFFFAOYSA-N
CHEMBL31601,REMIKIREN,2,CC(C)(C)S(=O)(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)C1CC1,UXIGZRQVLGFTOU-VQXQMPIVSA-N,DB00212,O=C([C@H](Cc1cnc[nH]1)NC(=O)[C@@H](CS(=O)(=O)C(C)(C)C)Cc1ccccc1)N[C@H]([C@H]([C@H](C1CC1)O)O)CC1CCCCC1,Phase 2,CC(C)(C)S(=O)(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)C1CC1,UXIGZRQVLGFTOU-VQXQMPIVSA-N
CHEMBL316040,TEPOXALIN,2,COc1ccc(-n2nc(CCC(=O)N(C)O)cc2-c2ccc(Cl)cc2)cc1,XYKWNRUXCOIMFZ-UHFFFAOYSA-N,DB11466,COc1ccc(cc1)n1nc(cc1c1ccc(cc1)Cl)CCC(=O)N(O)C,Phase 2,COc1ccc(-n2nc(CCC(=O)N(C)O)cc2-c2ccc(Cl)cc2)cc1,XYKWNRUXCOIMFZ-UHFFFAOYSA-N
CHEMBL316157,CEPHALORIDINE,4,O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12,CZTQZXZIADLWOZ-CRAIPNDOSA-N,DB09008,O=C(N[C@@H]1C(=O)N2[C@@H]1SCC(=C2C(=O)[O-])C[n+]1ccccc1)Cc1cccs1,APPROVED - Phase 4,O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12,CZTQZXZIADLWOZ-CRAIPNDOSA-N
CHEMBL31634,BRIVUDINE,2,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br,ODZBBRURCPAEIQ-PIXDULNESA-N,DB03312,Br/C=C/c1cn([C@H]2C[C@@H]([C@H](O2)CO)O)c(=O)[nH]c1=O,Phase 2,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br,ODZBBRURCPAEIQ-PIXDULNESA-N
CHEMBL316561,PROGLUMIDE,4,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1,DGMKFQYCZXERLX-UHFFFAOYSA-N,DB13431,CCCN(C(=O)C(NC(=O)c1ccccc1)CCC(=O)[O-])CCC,APPROVED - Phase 4,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1,DGMKFQYCZXERLX-UHFFFAOYSA-N
CHEMBL317052,REGADENOSON ANHYDROUS,4,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,LZPZPHGJDAGEJZ-AKAIJSEGSA-N,DB06213,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c1nc(nc2N)n1ncc(c1)C(=O)NC,APPROVED - Phase 4,CNC(=O)c1cnn(-c2nc(N)c3ncn([C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)c3n2)c1,LZPZPHGJDAGEJZ-AKAIJSEGSA-N
CHEMBL317094,IMIDAPRIL,4,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O,KLZWOWYOHUKJIG-BPUTZDHNSA-N,DB11783,CCOC(=O)[C@@H]([NH2+][C@H](C(=O)N1C(=O)N(C[C@H]1C(=O)[O-])C)C)CCc1ccccc1,APPROVED - Phase 4,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C(=O)N(C)C[C@H]1C(=O)O,KLZWOWYOHUKJIG-BPUTZDHNSA-N
CHEMBL318153,EDOXUDINE,2,CCc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,XACKNLSZYYIACO-DJLDLDEBSA-N,DB13421,OC[C@H]1O[C@H](C[C@@H]1O)n1cc(CC)c(=O)[nH]c1=O,Phase 2,CCc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,XACKNLSZYYIACO-DJLDLDEBSA-N
CHEMBL318191,TONABERSAT,2,CC(=O)c1ccc2c(c1)[C@H](NC(=O)c1ccc(F)c(Cl)c1)[C@H](O)C(C)(C)O2,XLIIRNOPGJTBJD-ROUUACIJSA-N,DB06578,O=C(c1ccc(c(c1)Cl)F)N[C@H]1c2cc(ccc2OC([C@H]1O)(C)C)C(=O)C,Phase 2,CC(=O)c1ccc2c(c1)[C@H](NC(=O)c1ccc(F)c(Cl)c1)[C@H](O)C(C)(C)O2,XLIIRNOPGJTBJD-ROUUACIJSA-N
CHEMBL3182320,TROXERUTIN,4,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,IYVFNTXFRYQLRP-VVSTWUKXSA-N,DB13124,OCCOc1cc(O)c2c(c1)oc(c(c2=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@@H]([C@H]([C@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O)O)c1ccc(c(c1)OCCO)OCCO,APPROVED - Phase 4,C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(OCCO)c(OCCO)c4)oc4cc(OCCO)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,IYVFNTXFRYQLRP-VVSTWUKXSA-N
CHEMBL3182343,PIVAMPICILLIN,2,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,ZEMIJUDPLILVNQ-ZXFNITATSA-N,DB01604,O=C([C@@H](c1ccccc1)[NH3+])N[C@@H]1C(=O)N2[C@@H]1SC([C@@H]2C(=O)OCOC(=O)C(C)(C)C)(C)C,Phase 2,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,ZEMIJUDPLILVNQ-ZXFNITATSA-N
CHEMBL3182532,HX-1171,1,CCCCCCOc1cc(C)c(O)c(C)c1C,ATMNQRRJNBCQJO-UHFFFAOYSA-N,DB12162,CCCCCCOc1cc(C)c(c(c1C)C)O,Phase 1,CCCCCCOc1cc(C)c(O)c(C)c1C,ATMNQRRJNBCQJO-UHFFFAOYSA-N
CHEMBL3182621,AZD-8330,1,Cc1cc(C(=O)NOCCO)c(Nc2ccc(I)cc2F)n(C)c1=O,RWEVIPRMPFNTLO-UHFFFAOYSA-N,DB06061,OCCONC(=O)c1cc(C)c(=O)n(c1Nc1ccc(cc1F)I)C,Phase 1,Cc1cc(C(=O)NOCCO)c(Nc2ccc(I)cc2F)n(C)c1=O,RWEVIPRMPFNTLO-UHFFFAOYSA-N
CHEMBL3183075,NIZATIDINE,4,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,SGXXNSQHWDMGGP-UHFFFAOYSA-N,DB00585,CN/C(=C\[N+](=O)[O-])/NCCSCc1csc(n1)C[NH+](C)C,APPROVED - Phase 4,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,SGXXNSQHWDMGGP-UHFFFAOYSA-N
CHEMBL3183184,OCTINOXATE,4,CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1,YBGZDTIWKVFICR-UHFFFAOYSA-N,DB09496,CCCCC(COC(=O)/C=C/c1ccc(cc1)OC)CC,APPROVED - Phase 4,CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1,YBGZDTIWKVFICR-UHFFFAOYSA-N
CHEMBL3183409,APALUTAMIDE,4,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,HJBWBFZLDZWPHF-UHFFFAOYSA-N,DB11901,CNC(=O)c1ccc(cc1F)N1C(=S)N(C(=O)C21CCC2)c1cnc(c(c1)C(F)(F)F)C#N,APPROVED - Phase 4,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F,HJBWBFZLDZWPHF-UHFFFAOYSA-N
CHEMBL3185084,SUCRALOSE,3,OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,BAQAVOSOZGMPRM-QBMZZYIRSA-N,DB15049,ClC[C@H]1O[C@@]([C@H]([C@@H]1O)O)(CCl)O[C@H]1O[C@H](CO)[C@@H]([C@@H]([C@H]1O)O)Cl,Phase 3,OC[C@H]1O[C@H](O[C@]2(CCl)O[C@H](CCl)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1Cl,BAQAVOSOZGMPRM-QBMZZYIRSA-N
CHEMBL3185133,ALLYLESTRENOL,2,C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,ATXHVCQZZJYMCF-XUDSTZEESA-N,DB01431,C=CC[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CCCC[C@H]12,Phase 2,C=CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C,ATXHVCQZZJYMCF-XUDSTZEESA-N
CHEMBL3186011,EPRENETAPOPT,3,COCC1(CO)C(=O)C2CCN1CC2,BGBNULCRKBVAKL-UHFFFAOYSA-N,DB11684,COCC1(CO)[NH+]2CCC(C1=O)CC2,Phase 3,COCC1(CO)C(=O)C2CCN1CC2,BGBNULCRKBVAKL-UHFFFAOYSA-N
CHEMBL3186534,RIVOCERANIB,3,N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1,WPEWQEMJFLWMLV-UHFFFAOYSA-N,DB14765,N#CC1(CCCC1)c1ccc(cc1)NC(=O)c1cccnc1NCc1ccncc1,Phase 3,N#CC1(c2ccc(NC(=O)c3cccnc3NCc3ccncc3)cc2)CCCC1,WPEWQEMJFLWMLV-UHFFFAOYSA-N
CHEMBL3186538,CEFROXADINE,2,COC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,RDMOROXKXONCAL-UEKVPHQBSA-N,DB11367,C[O-]C1=C(C(=O)[O-])N2[C@H](SC1)[C@@H](C2=O)NC(=O)[C@@H](C1=CCC=CC1)[NH3+],Phase 2,COC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)C3=CCC=CC3)[C@H]2SC1,RDMOROXKXONCAL-UEKVPHQBSA-N
CHEMBL3186849,CPI 613,3,O=C(O)CCCCC(CCSCc1ccccc1)SCc1ccccc1,ZYRLHJIMTROTBO-UHFFFAOYSA-N,DB12109,[O-]C(=O)CCCCC(SCc1ccccc1)CCSCc1ccccc1,Phase 3,O=C(O)CCCCC(CCSCc1ccccc1)SCc1ccccc1,ZYRLHJIMTROTBO-UHFFFAOYSA-N
CHEMBL3187503,GSK-1292263,2,CC(C)c1noc(N2CCC(COc3ccc(-c4ccc(S(C)(=O)=O)cc4)nc3)CC2)n1,AYJRTVVIBJSSKN-UHFFFAOYSA-N,DB12627,CC(c1noc(n1)N1CCC(CC1)COc1ccc(nc1)c1ccc(cc1)S(=O)(=O)C)C,Phase 2,CC(C)c1noc(N2CCC(COc3ccc(-c4ccc(S(C)(=O)=O)cc4)nc3)CC2)n1,AYJRTVVIBJSSKN-UHFFFAOYSA-N
CHEMBL3187683,ARUNDIC ACID,2,CCCCCC[C@@H](CCC)C(=O)O,YCYMCMYLORLIJX-SNVBAGLBSA-N,DB05343,CCCCCC[C@H](C(=O)[O-])CCC,Phase 2,CCCCCC[C@@H](CCC)C(=O)O,YCYMCMYLORLIJX-SNVBAGLBSA-N
